"Invoice Number","Originating Order Number",Store,"Customer ID",Date,"Grand Total",Subtotal,Shipping,"Tax Amount","Discount Amount","PayPal Trans ID",Qty
200028262,200030513,Retail,,"Sep 3, 2014 7:32:08 AM",$46.99,$39.99,$7.00,$0.00,$0.00,7JM501086P852333K,4.0000
250005016,250005220,Wholesale,1115,"Sep 3, 2014 8:00:57 AM",$54.00,$54.00,$0.00,$0.00,$0.00,,12.0000
200028263,200030514,Retail,,"Sep 3, 2014 9:22:48 AM",$46.99,$39.99,$7.00,$0.00,$0.00,20L43323CL5042018,5.0000
200028264,200030515,Retail,1229,"Sep 3, 2014 9:36:30 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,40.0000
200028265,200030516,Retail,1229,"Sep 3, 2014 9:39:41 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,60.0000
200028266,200030517,Retail,,"Sep 3, 2014 9:53:54 AM",$88.98,$79.98,$9.00,$0.00,$0.00,42X24712CJ7444544,8.0000
250005017,250005221,Wholesale,1849,"Sep 3, 2014 10:39:44 AM",$54.00,$54.00,$0.00,$0.00,$0.00,,13.0000
200028267,200030518,Retail,,"Sep 3, 2014 10:50:15 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4KA586258U241224D,2.0000
200028268,200030519,Retail,,"Sep 3, 2014 10:50:23 AM",$59.99,$39.99,$20.00,$0.00,$0.00,2KY022840V963512E,3.0000
250005018,250005219,Wholesale,2104,"Sep 3, 2014 11:27:13 AM",$361.60,$320.00,$41.60,$0.00,$0.00,,16.0000
200028269,200030520,Retail,,"Sep 3, 2014 12:08:35 PM",$88.98,$79.98,$9.00,$0.00,$0.00,1Y111303LV366701U,4.0000
200028270,200030521,Retail,,"Sep 3, 2014 12:58:48 PM",$46.99,$39.99,$7.00,$0.00,$0.00,59Y78706H9106664C,2.0000
250005020,250005223,Wholesale,2292,"Sep 3, 2014 3:58:35 PM",$379.50,$374.00,$42.90,$0.00,$37.40,1YS23576E2111520H,33.0000
200028271,200030522,Retail,4329,"Sep 3, 2014 5:54:34 PM",$67.99,$59.99,$8.00,$0.00,$0.00,7UG53153GE054300T,4.0000
200028272,200030523,Retail,,"Sep 3, 2014 6:54:32 PM",$42.99,$39.99,$7.00,$0.00,$4.00,4C61329003710963L,2.0000
200028273,200030524,Retail,,"Sep 3, 2014 10:08:48 PM",$47.87,$39.99,$9.00,$2.88,$4.00,9F596249H1624761T,2.0000
200028274,200030525,Retail,,"Sep 3, 2014 10:42:45 PM",$48.99,$39.99,$9.00,$0.00,$0.00,19539442BX133220V,4.0000
200028275,200030526,Retail,,"Sep 4, 2014 4:28:56 AM",$89.98,$49.98,$40.00,$0.00,$0.00,9XJ29611Y5122680H,3.0000
200028276,200030527,Retail,,"Sep 4, 2014 4:45:09 AM",$74.99,$39.99,$35.00,$0.00,$0.00,6RD75769T7132731P,2.0000
200028277,200030528,Retail,,"Sep 4, 2014 6:07:52 AM",$46.99,$39.99,$7.00,$0.00,$0.00,85G8025786711090Y,2.0000
250005021,250005224,Wholesale,3198,"Sep 4, 2014 6:18:00 AM",$405.50,$400.00,$45.50,$0.00,$40.00,9JC08245ES331342A,25.0000
200028278,200030529,Retail,,"Sep 4, 2014 6:51:01 AM",$67.99,$59.99,$8.00,$0.00,$0.00,9NN497879J6267045,5.0000
200028279,200030530,Retail,,"Sep 4, 2014 7:55:43 AM",$42.99,$39.99,$7.00,$0.00,$4.00,4MD736596N533123M,2.0000
200028280,200030531,Retail,,"Sep 4, 2014 8:17:09 AM",$48.99,$39.99,$9.00,$0.00,$0.00,6XP58916W74273242,4.0000
250005022,250005225,Wholesale,1115,"Sep 4, 2014 8:30:37 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
200028281,200030532,Retail,4331,"Sep 4, 2014 9:39:43 AM",$46.99,$39.99,$7.00,$0.00,$0.00,7F51279176796054V,2.0000
200028282,200030533,Retail,4332,"Sep 4, 2014 10:03:02 AM",$109.98,$99.98,$10.00,$0.00,$0.00,5BW43402RL025972J,6.0000
200028283,200030534,Retail,,"Sep 4, 2014 10:20:39 AM",$46.99,$39.99,$7.00,$0.00,$0.00,67K09816G2007615H,2.0000
200028284,200030535,Retail,,"Sep 4, 2014 1:33:55 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3M2073174E125524Y,2.0000
200028285,200030536,Retail,,"Sep 4, 2014 1:40:00 PM",$78.98,$69.98,$9.00,$0.00,$0.00,9GG73924M77801229,7.0000
200028286,200030537,Retail,,"Sep 4, 2014 1:54:29 PM",$64.19,$39.99,$21.00,$3.20,$0.00,5AC42161EP3730829,2.0000
200028287,200030538,Retail,4333,"Sep 4, 2014 2:00:40 PM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
200028288,200030539,Retail,,"Sep 4, 2014 2:17:04 PM",$61.98,$49.98,$8.00,$4.00,$0.00,7AC369132D660902A,4.0000
200028289,200030541,Retail,4334,"Sep 4, 2014 3:20:22 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3HA6925408442020D,2.0000
250005023,250005226,Wholesale,2024,"Sep 4, 2014 3:30:47 PM",$89.10,$80.00,$9.10,$0.00,$0.00,6J838023RL1565026,5.0000
200028290,200030542,Retail,4335,"Sep 4, 2014 4:26:47 PM",$46.99,$39.99,$7.00,$0.00,$0.00,0JS865055F585413D,5.0000
200028291,200030543,Retail,4336,"Sep 4, 2014 5:03:22 PM",$88.98,$79.98,$9.00,$0.00,$0.00,1VT597832B947903H,5.0000
200028292,200030544,Retail,,"Sep 4, 2014 6:11:16 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3CJ75231KY625515E,2.0000
200028293,200030545,Retail,,"Sep 4, 2014 7:07:02 PM",$67.99,$59.99,$8.00,$0.00,$0.00,7P021099JL893311F,4.0000
200028294,200030546,Retail,,"Sep 4, 2014 9:49:59 PM",$75.99,$39.99,$36.00,$0.00,$0.00,0NY92171EF542840S,2.0000
200028295,200030547,Retail,,"Sep 5, 2014 6:12:05 AM",$48.99,$39.99,$9.00,$0.00,$0.00,79708478TK458162X,2.0000
200028296,200030548,Retail,,"Sep 5, 2014 7:36:36 AM",$48.99,$39.99,$9.00,$0.00,$0.00,1JR93246M5011081G,2.0000
200028297,200030549,Retail,1229,"Sep 5, 2014 8:31:49 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,120.0000
200028298,200030550,Retail,4342,"Sep 5, 2014 8:39:42 AM",$57.98,$49.98,$8.00,$0.00,$0.00,17600091M2342082R,4.0000
200028299,200030551,Retail,,"Sep 5, 2014 9:19:17 AM",$64.98,$56.98,$8.00,$0.00,$0.00,38P44511DW851523B,5.0000
250005024,250005227,Wholesale,1115,"Sep 5, 2014 9:54:13 AM",$294.00,$294.00,$0.00,$0.00,$0.00,,24.0000
250005025,250005228,Wholesale,1115,"Sep 5, 2014 9:54:13 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
200028300,200030552,Retail,4343,"Sep 5, 2014 10:17:04 AM",$46.99,$39.99,$7.00,$0.00,$0.00,19V199140U885423V,4.0000
200028301,200030553,Retail,,"Sep 5, 2014 10:43:40 AM",$52.19,$39.99,$9.00,$3.20,$0.00,0P658521W9771582D,2.0000
200028302,200030554,Retail,,"Sep 5, 2014 11:26:21 AM",$109.98,$79.98,$30.00,$0.00,$0.00,82E10972KH2352834,4.0000
200028303,200030555,Retail,,"Sep 5, 2014 11:56:58 AM",$48.99,$39.99,$9.00,$0.00,$0.00,59F86365KT457282A,2.0000
200028304,200030556,Retail,,"Sep 5, 2014 12:04:35 PM",$59.99,$39.99,$20.00,$0.00,$0.00,68T97905G2376962P,2.0000
200028305,200030557,Retail,,"Sep 5, 2014 1:13:40 PM",$130.97,$119.97,$11.00,$0.00,$0.00,5SW14351U5099880G,6.0000
200028306,200030558,Retail,4312,"Sep 5, 2014 1:54:51 PM",$57.98,$49.98,$8.00,$0.00,$0.00,7W965098L0229672V,4.0000
200028307,200030559,Retail,,"Sep 5, 2014 2:45:24 PM",$46.99,$39.99,$7.00,$0.00,$0.00,55D477692Y933004R,2.0000
200028308,200030560,Retail,,"Sep 5, 2014 2:51:42 PM",$42.99,$39.99,$7.00,$0.00,$4.00,5SH96015BB314064T,2.0000
200028309,200030561,Retail,,"Sep 5, 2014 3:27:07 PM",$57.98,$49.98,$8.00,$0.00,$0.00,4JA72502C9630821P,5.0000
200028310,200030562,Retail,,"Sep 5, 2014 4:00:29 PM",$46.99,$39.99,$7.00,$0.00,$0.00,325721256K015500R,2.0000
200028311,200030563,Retail,,"Sep 5, 2014 4:16:02 PM",$46.99,$39.99,$7.00,$0.00,$0.00,6N72673761475263C,3.0000
200028312,200030564,Retail,,"Sep 5, 2014 5:54:04 PM",$44.99,$39.99,$9.00,$0.00,$4.00,1FH05527YB2751729,2.0000
200028313,200030565,Retail,,"Sep 5, 2014 6:37:20 PM",$46.99,$39.99,$7.00,$0.00,$0.00,2TV674931Y912360S,4.0000
200028314,200030566,Retail,,"Sep 5, 2014 8:39:39 PM",$46.99,$39.99,$7.00,$0.00,$0.00,2W60023352171122T,2.0000
250005026,250005229,Wholesale,3181,"Sep 5, 2014 8:49:50 PM",$342.70,$336.00,$40.30,$0.00,$33.60,1YL27499JV986784H,41.0000
200028315,200030567,Retail,,"Sep 6, 2014 1:43:20 AM",$72.79,$59.99,$8.00,$4.80,$0.00,2YH164817R522492M,4.0000
200028316,200030568,Retail,,"Sep 6, 2014 4:59:01 AM",$46.99,$39.99,$7.00,$0.00,$0.00,25K819637K482491M,2.0000
200028317,200030569,Retail,,"Sep 6, 2014 6:49:04 AM",$46.99,$39.99,$7.00,$0.00,$0.00,46K370793S304320P,2.0000
200028318,200030571,Retail,,"Sep 6, 2014 7:40:03 AM",$59.99,$39.99,$20.00,$0.00,$0.00,1B707727XN496313W,2.0000
200028319,200030572,Retail,,"Sep 6, 2014 9:19:11 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4T27887808741740U,2.0000
200028320,200030573,Retail,,"Sep 6, 2014 9:46:38 AM",$46.99,$39.99,$7.00,$0.00,$0.00,162065343H332890V,2.0000
200028321,200030574,Retail,,"Sep 6, 2014 10:00:59 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4M828832WJ005403C,2.0000
200028322,200030575,Retail,4345,"Sep 6, 2014 10:28:42 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4GS92602DP731934A,5.0000
200028323,200030576,Retail,,"Sep 6, 2014 12:21:19 PM",$48.99,$39.99,$9.00,$0.00,$0.00,9SL07952PD4408006,2.0000
200028324,200030577,Retail,,"Sep 6, 2014 2:28:21 PM",$46.99,$39.99,$7.00,$0.00,$0.00,9PJ969771R001780J,3.0000
200028325,200030578,Retail,,"Sep 6, 2014 2:45:08 PM",$48.99,$39.99,$9.00,$0.00,$0.00,1R884033XX517003E,2.0000
200028326,200030579,Retail,,"Sep 6, 2014 3:00:05 PM",$48.99,$39.99,$9.00,$0.00,$0.00,4LW045354T259344B,2.0000
200028327,200030580,Retail,,"Sep 6, 2014 4:03:47 PM",$67.99,$59.99,$8.00,$0.00,$0.00,1JP074193F510981Y,4.0000
200028328,200030581,Retail,,"Sep 6, 2014 4:05:31 PM",$50.19,$39.99,$7.00,$3.20,$0.00,9P840480NK1969545,2.0000
200028329,200030582,Retail,,"Sep 6, 2014 5:54:22 PM",$67.99,$59.99,$8.00,$0.00,$0.00,9BC825929V4713530,4.0000
200028330,200030583,Retail,,"Sep 6, 2014 5:55:13 PM",$48.99,$39.99,$9.00,$0.00,$0.00,9VA783781C442063V,2.0000
200028331,200030584,Retail,,"Sep 6, 2014 7:16:22 PM",$46.99,$39.99,$7.00,$0.00,$0.00,65P92557TU993651E,2.0000
200028332,200030585,Retail,,"Sep 6, 2014 7:17:34 PM",$68.99,$59.99,$9.00,$0.00,$0.00,90N50939N43536351,4.0000
200028333,200030586,Retail,,"Sep 6, 2014 9:17:38 PM",$67.99,$59.99,$8.00,$0.00,$0.00,7RH18926N1298705W,4.0000
200028334,200030587,Retail,,"Sep 7, 2014 12:04:34 AM",$59.99,$39.99,$20.00,$0.00,$0.00,6KL10144GW243394A,2.0000
200028335,200030588,Retail,,"Sep 7, 2014 7:21:12 AM",$67.99,$59.99,$8.00,$0.00,$0.00,36A98933HY659891V,5.0000
200028336,200030589,Retail,,"Sep 7, 2014 12:22:48 PM",$72.79,$59.99,$8.00,$4.80,$0.00,36L80164HV071021R,5.0000
200028337,200030590,Retail,,"Sep 7, 2014 12:33:08 PM",$48.99,$39.99,$9.00,$0.00,$0.00,0GK12861VH759954M,4.0000
200028338,200030592,Retail,,"Sep 7, 2014 3:18:15 PM",$59.99,$39.99,$20.00,$0.00,$0.00,2G63296467492970Y,2.0000
200028339,200030593,Retail,,"Sep 7, 2014 3:49:04 PM",$67.99,$59.99,$8.00,$0.00,$0.00,23U693010K317734B,4.0000
200028340,200030594,Retail,,"Sep 7, 2014 5:25:35 PM",$84.99,$59.99,$25.00,$0.00,$0.00,11M52502WK9880904,5.0000
200028341,200030595,Retail,,"Sep 7, 2014 5:57:55 PM",$46.99,$39.99,$7.00,$0.00,$0.00,1E46256729596510V,2.0000
200028342,200030596,Retail,,"Sep 7, 2014 5:59:57 PM",$67.99,$59.99,$8.00,$0.00,$0.00,6DL445600N003990M,4.0000
250005027,250005230,Wholesale,1466,"Sep 7, 2014 6:04:19 PM",$178.20,$160.00,$18.20,$0.00,$0.00,4LB92392HT5347034,10.0000
200028343,200030597,Retail,,"Sep 7, 2014 6:33:37 PM",$46.99,$39.99,$7.00,$0.00,$0.00,78486494K5283262Y,2.0000
200028344,200030598,Retail,,"Sep 7, 2014 8:40:26 PM",$57.98,$49.98,$8.00,$0.00,$0.00,45J404549R911814B,4.0000
200028345,200030599,Retail,,"Sep 7, 2014 8:43:00 PM",$58.75,$46.99,$8.00,$3.76,$0.00,5YK9308996380471U,4.0000
200028346,200030600,Retail,,"Sep 7, 2014 10:15:43 PM",$55.98,$49.98,$11.00,$0.00,$5.00,08G55690EP024435U,4.0000
250005028,250005231,Wholesale,1115,"Sep 8, 2014 6:52:28 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250005029,250005232,Wholesale,1115,"Sep 8, 2014 6:52:28 AM","$1,308.00","$1,308.00",$0.00,$0.00,$0.00,,84.0000
250005030,250005233,Wholesale,1115,"Sep 8, 2014 6:52:29 AM","$1,708.00","$1,708.00",$0.00,$0.00,$0.00,,104.0000
250005031,250005234,Wholesale,1115,"Sep 8, 2014 6:52:29 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005032,250005235,Wholesale,1115,"Sep 8, 2014 6:52:29 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005033,250005236,Wholesale,1115,"Sep 8, 2014 6:52:30 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005034,250005237,Wholesale,1115,"Sep 8, 2014 6:52:39 AM",$54.00,$54.00,$0.00,$0.00,$0.00,,12.0000
200028347,200030601,Retail,,"Sep 8, 2014 7:14:06 AM",$48.99,$39.99,$9.00,$0.00,$0.00,96M47337BL182535F,3.0000
200028348,200030602,Retail,,"Sep 8, 2014 7:23:35 AM",$56.59,$53.99,$8.00,$0.00,$5.40,6YL44254GR5618145,4.0000
200028349,200030603,Retail,,"Sep 8, 2014 8:18:41 AM",$48.99,$39.99,$9.00,$0.00,$0.00,57B14285S6921844H,4.0000
250005035,250005238,Wholesale,872,"Sep 8, 2014 8:52:00 AM",$379.50,$374.00,$42.90,$0.00,$37.40,9DV89598507416533,33.0000
200028350,200030604,Retail,,"Sep 8, 2014 9:09:06 AM",$88.98,$79.98,$9.00,$0.00,$0.00,406446120X131905K,4.0000
250005036,250005239,Wholesale,3452,"Sep 8, 2014 9:48:21 AM",$178.20,$160.00,$18.20,$0.00,$0.00,2P476913YT376040C,10.0000
200028351,200030605,Retail,,"Sep 8, 2014 12:00:06 PM",$48.99,$39.99,$9.00,$0.00,$0.00,8YR307409F072493R,2.0000
200028352,200030606,Retail,,"Sep 8, 2014 12:28:31 PM",$46.99,$39.99,$7.00,$0.00,$0.00,6PH85276K1760235F,2.0000
200028353,200030607,Retail,,"Sep 8, 2014 12:34:18 PM",$91.79,$59.99,$27.00,$4.80,$0.00,5NB45698WN366841H,4.0000
200028354,200030608,Retail,,"Sep 8, 2014 1:16:24 PM",$46.99,$39.99,$7.00,$0.00,$0.00,0TE87939G0068024X,2.0000
250005037,250005240,Wholesale,2503,"Sep 8, 2014 2:00:59 PM",$178.20,$160.00,$18.20,$0.00,$0.00,2WE79767WS586014B,10.0000
200028355,200030609,Retail,1229,"Sep 8, 2014 2:13:47 PM",$0.00,$0.00,$0.00,$0.00,$0.00,,140.0000
200028356,200030610,Retail,,"Sep 8, 2014 2:29:23 PM",$52.19,$39.99,$9.00,$3.20,$0.00,07X099955X712933U,2.0000
250005038,250005241,Wholesale,850,"Sep 8, 2014 3:13:53 PM","$6,000.00","$6,000.00",$0.00,$0.00,$0.00,,300.0000
250005039,250005242,Wholesale,850,"Sep 8, 2014 3:15:08 PM","$11,600.00","$11,600.00",$0.00,$0.00,$0.00,,580.0000
250005040,250005243,Wholesale,3994,"Sep 8, 2014 3:16:25 PM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005041,250005244,Wholesale,3994,"Sep 8, 2014 3:16:26 PM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005042,250005245,Wholesale,3994,"Sep 8, 2014 3:16:26 PM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005043,250005246,Wholesale,3994,"Sep 8, 2014 3:16:26 PM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250005044,250005247,Wholesale,3994,"Sep 8, 2014 3:16:26 PM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250005045,250005248,Wholesale,3994,"Sep 8, 2014 3:16:26 PM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005046,250005249,Wholesale,3994,"Sep 8, 2014 3:16:26 PM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005047,250005250,Wholesale,3994,"Sep 8, 2014 3:16:27 PM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250005048,250005251,Wholesale,3994,"Sep 8, 2014 3:16:27 PM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005049,250005252,Wholesale,3994,"Sep 8, 2014 3:16:27 PM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250005050,250005253,Wholesale,3994,"Sep 8, 2014 3:16:27 PM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250005051,250005254,Wholesale,3994,"Sep 8, 2014 3:16:27 PM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250005052,250005255,Wholesale,3994,"Sep 8, 2014 3:16:28 PM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250005053,250005256,Wholesale,3994,"Sep 8, 2014 3:16:28 PM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250005054,250005257,Wholesale,3994,"Sep 8, 2014 3:16:28 PM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005055,250005258,Wholesale,3994,"Sep 8, 2014 3:16:28 PM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250005056,250005259,Wholesale,3994,"Sep 8, 2014 3:16:28 PM",$640.00,$640.00,$0.00,$0.00,$0.00,,32.0000
200028357,200030612,Retail,,"Sep 8, 2014 6:33:51 PM",$88.98,$79.98,$9.00,$0.00,$0.00,8EB09569NP175501J,4.0000
200028358,200030613,Retail,,"Sep 8, 2014 8:25:59 PM",$60.98,$49.98,$11.00,$0.00,$0.00,8V5356253D957870H,4.0000
200028359,200030614,Retail,,"Sep 8, 2014 8:43:47 PM",$46.99,$39.99,$7.00,$0.00,$0.00,2M047600E64682835,3.0000
250005057,250005260,Wholesale,766,"Sep 8, 2014 9:31:19 PM",$405.50,$400.00,$45.50,$0.00,$40.00,51543183VA213143D,25.0000
250005058,250005261,Wholesale,3186,"Sep 8, 2014 9:35:01 PM",$324.40,$320.00,$36.40,$0.00,$32.00,92U78957FR119725P,20.0000
200028360,200030615,Retail,,"Sep 9, 2014 12:49:09 AM",$74.99,$39.99,$35.00,$0.00,$0.00,1B660504NN0781048,2.0000
200028361,200030616,Retail,,"Sep 9, 2014 6:16:36 AM",$102.98,$69.98,$33.00,$0.00,$0.00,4XP904447B106952M,6.0000
250005059,250005262,Wholesale,1115,"Sep 9, 2014 8:01:12 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250005060,250005263,Wholesale,1115,"Sep 9, 2014 8:01:12 AM",$454.00,$454.00,$0.00,$0.00,$0.00,,32.0000
200028362,200030617,Retail,,"Sep 9, 2014 9:07:30 AM",$51.98,$49.98,$11.00,$0.00,$9.00,0LG81365TG640225T,4.0000
200028363,200030618,Retail,,"Sep 9, 2014 10:42:18 AM",$46.99,$39.99,$7.00,$0.00,$0.00,5U585631KC312215D,4.0000
200028364,200030619,Retail,,"Sep 9, 2014 11:46:54 AM",$42.99,$39.99,$7.00,$0.00,$4.00,8WY89387HE965314M,3.0000
250005061,250005264,Wholesale,1849,"Sep 9, 2014 3:10:20 PM","$1,894.00","$1,894.00",$0.00,$0.00,$0.00,,104.0000
250005062,250005265,Wholesale,1849,"Sep 9, 2014 3:10:20 PM",$934.00,$934.00,$0.00,$0.00,$0.00,,56.0000
200028365,200030621,Retail,473,"Sep 9, 2014 3:54:32 PM",$24.84,$23.00,$0.00,$1.84,$0.00,26J28374TT432315B,1.0000
200028366,200030622,Retail,749,"Sep 9, 2014 4:10:26 PM",$483.00,$483.00,$0.00,$0.00,$0.00,,28.0000
200028367,200030623,Retail,,"Sep 9, 2014 4:47:02 PM",$88.98,$79.98,$9.00,$0.00,$0.00,2VT846075F704315F,4.0000
200028368,200030624,Retail,,"Sep 9, 2014 7:05:40 PM",$46.99,$39.99,$7.00,$0.00,$0.00,8RM85316NG281774Y,2.0000
