"Invoice Number","Originating Order Number",Store,"Customer ID",Date,Name,SKU,QTY,Subtotal,Discount,Tax
250005895,250006104,Wholesale,3994,"Nov 3, 2014 4:40:23 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250005896,250006105,Wholesale,3994,"Nov 3, 2014 4:40:27 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250005897,250006106,Wholesale,3994,"Nov 3, 2014 4:40:29 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,32.0000,$640.00,$0.00,$0.00
250005898,250006107,Wholesale,3994,"Nov 3, 2014 4:40:32 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,8.0000,$160.00,$0.00,$0.00
250005899,250006108,Wholesale,3994,"Nov 3, 2014 4:40:34 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,32.0000,$640.00,$0.00,$0.00
250005900,250006109,Wholesale,3994,"Nov 3, 2014 4:40:37 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,36.0000,$720.00,$0.00,$0.00
250005901,250006110,Wholesale,3994,"Nov 3, 2014 4:40:39 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250005902,250006111,Wholesale,3994,"Nov 3, 2014 4:40:42 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250005903,250006112,Wholesale,3994,"Nov 3, 2014 4:40:44 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
250005904,250006113,Wholesale,3994,"Nov 3, 2014 4:40:47 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250005905,250006114,Wholesale,3994,"Nov 3, 2014 4:40:50 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250005906,250006115,Wholesale,3994,"Nov 3, 2014 4:40:52 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,44.0000,$880.00,$0.00,$0.00
250005907,250006116,Wholesale,3994,"Nov 3, 2014 4:40:55 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250005908,250006117,Wholesale,3994,"Nov 3, 2014 4:40:58 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250005909,250006118,Wholesale,3994,"Nov 3, 2014 4:41:00 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250005910,250006119,Wholesale,3994,"Nov 3, 2014 4:41:03 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
250005911,250006120,Wholesale,3994,"Nov 3, 2014 4:41:05 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,32.0000,$640.00,$0.00,$0.00
250005912,250006121,Wholesale,3994,"Nov 3, 2014 4:41:08 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250005913,250006122,Wholesale,3994,"Nov 3, 2014 4:41:11 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,52.0000,"$1,040.00",$0.00,$0.00
250005914,250006123,Wholesale,3994,"Nov 3, 2014 4:41:14 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,72.0000,"$1,440.00",$0.00,$0.00
250005915,250006124,Wholesale,3994,"Nov 3, 2014 4:41:16 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250005916,250006125,Wholesale,3994,"Nov 3, 2014 4:41:19 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
250005917,250006126,Wholesale,3994,"Nov 3, 2014 4:41:22 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250005918,250006127,Wholesale,3994,"Nov 3, 2014 4:41:24 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
250005919,250006128,Wholesale,3994,"Nov 3, 2014 4:41:27 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,28.0000,$560.00,$0.00,$0.00
250005919,250006128,Wholesale,3994,"Nov 3, 2014 4:41:27 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,64.0000,"$1,280.00",$0.00,$0.00
250005920,250006129,Wholesale,3994,"Nov 3, 2014 4:41:30 PM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,48.0000,$960.00,$0.00,$0.00
250005920,250006129,Wholesale,3994,"Nov 3, 2014 4:41:30 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,84.0000,"$1,680.00",$0.00,$0.00
250005920,250006129,Wholesale,3994,"Nov 3, 2014 4:41:30 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,52.0000,"$1,040.00",$0.00,$0.00
200029099,200031428,Retail,,"Nov 3, 2014 5:34:31 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029100,200031429,Retail,,"Nov 3, 2014 7:12:40 PM","Blooming Bath Baby Bath",BLOOMINGBATH-IVORY,1.0000,$39.99,$0.00,$0.00
200029101,200031430,Retail,,"Nov 4, 2014 2:57:59 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200029102,200031431,Retail,,"Nov 4, 2014 5:42:19 AM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200029103,200031432,Retail,4536,"Nov 4, 2014 8:06:22 AM","Mini Bloom Scrubbie",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$1.00,$0.00
200029103,200031432,Retail,4536,"Nov 4, 2014 8:06:22 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$4.00,$0.00
200029104,200031433,Retail,,"Nov 4, 2014 1:54:38 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029105,200031434,Retail,,"Nov 4, 2014 6:24:48 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029106,200031435,Retail,,"Nov 4, 2014 8:43:53 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029107,200031436,Retail,,"Nov 4, 2014 9:05:15 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029108,200031437,Retail,4542,"Nov 4, 2014 9:39:15 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,2.0000,$79.98,$0.00,$0.00
250005921,250006130,Wholesale,766,"Nov 5, 2014 7:43:22 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250005921,250006130,Wholesale,766,"Nov 5, 2014 7:43:22 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,2.0000,$160.00,$0.00,$0.00
250005922,250006131,Wholesale,850,"Nov 5, 2014 8:17:47 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,40.0000,$800.00,$0.00,$0.00
250005923,250006132,Wholesale,850,"Nov 5, 2014 8:17:52 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,196.0000,"$3,920.00",$0.00,$0.00
250005924,250006133,Wholesale,850,"Nov 5, 2014 8:17:55 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,68.0000,"$1,360.00",$0.00,$0.00
250005925,250006134,Wholesale,850,"Nov 5, 2014 8:17:58 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,44.0000,$880.00,$0.00,$0.00
200029109,200031439,Retail,,"Nov 5, 2014 10:55:41 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029109,200031439,Retail,,"Nov 5, 2014 10:55:41 AM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$0.00,$0.00
200029109,200031439,Retail,,"Nov 5, 2014 10:55:41 AM","Mini Bloom Scrubbie",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$0.00,$0.00
200029109,200031439,Retail,,"Nov 5, 2014 10:55:41 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
250005926,250006135,Wholesale,778,"Nov 5, 2014 11:41:44 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250005926,250006135,Wholesale,778,"Nov 5, 2014 11:41:44 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,2.0000,$160.00,$0.00,$0.00
250005926,250006135,Wholesale,778,"Nov 5, 2014 11:41:44 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250005926,250006135,Wholesale,778,"Nov 5, 2014 11:41:44 AM","Blooming Bath Baby Bath - Green - Case (4 Pack)",BLOOMINGBATH-GREEN-CASE,1.0000,$80.00,$0.00,$0.00
250005926,250006135,Wholesale,778,"Nov 5, 2014 11:41:44 AM","Petals Washcloths - Mixed Case (3 colors, 12 pack)",PETALS-MIXED-CASE,1.0000,$54.00,$0.00,$0.00
200029110,200031440,Retail,,"Nov 5, 2014 11:42:56 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
250005927,250006136,Wholesale,1072,"Nov 5, 2014 11:46:54 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250005927,250006136,Wholesale,1072,"Nov 5, 2014 11:46:54 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250005927,250006136,Wholesale,1072,"Nov 5, 2014 11:46:54 AM","Blooming Bath Baby Bath - Green - Case (4 Pack)",BLOOMINGBATH-GREEN-CASE,1.0000,$80.00,$0.00,$0.00
200029111,200031441,Retail,,"Nov 5, 2014 12:52:53 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029112,200031442,Retail,,"Nov 5, 2014 2:06:41 PM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200029113,200031443,Retail,,"Nov 5, 2014 2:57:22 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029114,200031444,Retail,,"Nov 5, 2014 2:59:18 PM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200029115,200031446,Retail,,"Nov 5, 2014 4:29:18 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200029116,200031445,Retail,,"Nov 5, 2014 4:40:52 PM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200029117,200031447,Retail,4548,"Nov 5, 2014 4:57:44 PM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200029118,200031448,Retail,4549,"Nov 5, 2014 7:18:45 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029119,200031450,Retail,,"Nov 6, 2014 3:08:12 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029120,200031451,Retail,4551,"Nov 6, 2014 7:33:58 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029120,200031451,Retail,4551,"Nov 6, 2014 7:33:58 AM","Mini Bloom Scrubbie",MINI-BLOOM-HOT-PINK,1.0000,$9.99,$0.00,$0.00
200029120,200031451,Retail,4551,"Nov 6, 2014 7:33:58 AM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$9.99,$0.00,$0.00
300000191,300000232,International,4494,"Nov 6, 2014 8:11:04 AM","Blooming Bath Baby Bath - Turquoise - CN",BLOOMINGBATH-TURQUOISE-CN,12.0000,$192.00,$0.00,$0.00
300000191,300000232,International,4494,"Nov 6, 2014 8:11:04 AM","Blooming Bath Baby Bath - Canary Yellow - CN",BLOOMINGBATH-YELLOW-CN,36.0000,$576.00,$0.00,$0.00
300000191,300000232,International,4494,"Nov 6, 2014 8:11:04 AM","Blooming Bath Baby Bath - Hot Pink - CN",BLOOMINGBATH-PINK-CN,24.0000,$384.00,$0.00,$0.00
300000191,300000232,International,4494,"Nov 6, 2014 8:11:04 AM","Blooming Bath Baby Bath - Ivory - CN",BLOOMINGBATH-IVORY-CN,16.0000,$256.00,$0.00,$0.00
300000191,300000232,International,4494,"Nov 6, 2014 8:11:04 AM","Blooming Bath Baby Bath - Green - CN",BLOOMINGBATH-GREEN-CN,12.0000,$192.00,$0.00,$0.00
250005928,250006137,Wholesale,1115,"Nov 6, 2014 8:14:33 AM","Blooming Bath Baby Bath - Daisy",BLOOMINGBATH-DAISY,8.0000,$160.00,$0.00,$0.00
200029121,200031452,Retail,,"Nov 6, 2014 9:08:38 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200029122,200031453,Retail,4552,"Nov 6, 2014 10:23:59 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200029122,200031453,Retail,4552,"Nov 6, 2014 10:23:59 AM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$9.99,$1.00,$0.00
200029123,200031454,Retail,,"Nov 6, 2014 10:35:56 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
250005929,250006138,Wholesale,850,"Nov 6, 2014 11:13:09 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,300.0000,"$6,000.00",$0.00,$0.00
300000192,300000233,International,1113,"Nov 6, 2014 12:39:28 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,96.0000,"$1,440.00",$443.16,$0.00
300000192,300000233,International,1113,"Nov 6, 2014 12:39:28 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,96.0000,"$1,440.00",$443.16,$0.00
300000192,300000233,International,1113,"Nov 6, 2014 12:39:28 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,60.0000,$900.00,$276.97,$0.00
300000192,300000233,International,1113,"Nov 6, 2014 12:39:28 PM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,96.0000,"$1,440.00",$443.16,$0.00
300000192,300000233,International,1113,"Nov 6, 2014 12:39:28 PM","Blooming Bath Baby Bath - Ivory",BLOOMINGBATH-IVORY,36.0000,$540.00,$166.17,$0.00
200029124,200031455,Retail,,"Nov 6, 2014 12:55:12 PM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200029125,200031456,Retail,,"Nov 6, 2014 1:53:53 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029126,200031457,Retail,4554,"Nov 6, 2014 1:56:16 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$39.99,$39.99,$0.00
200029127,200031459,Retail,,"Nov 6, 2014 5:38:29 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029128,200031460,Retail,,"Nov 6, 2014 7:29:50 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029129,200031461,Retail,,"Nov 6, 2014 7:30:22 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200029130,200031462,Retail,,"Nov 6, 2014 9:04:24 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029131,200031463,Retail,,"Nov 6, 2014 9:18:52 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029132,200031464,Retail,,"Nov 6, 2014 11:17:56 PM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200029133,200031465,Retail,,"Nov 7, 2014 4:52:39 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029133,200031465,Retail,,"Nov 7, 2014 4:52:39 AM","Mini Bloom Scrubbie",MINI-BLOOM-HOT-PINK,1.0000,$9.99,$0.00,$0.00
200029134,200031466,Retail,,"Nov 7, 2014 6:12:19 AM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200029135,200031467,Retail,,"Nov 7, 2014 7:02:08 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029136,200031468,Retail,,"Nov 7, 2014 8:06:02 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
250005930,250006139,Wholesale,773,"Nov 7, 2014 8:48:55 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250005930,250006139,Wholesale,773,"Nov 7, 2014 8:48:55 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250005930,250006139,Wholesale,773,"Nov 7, 2014 8:48:55 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250005930,250006139,Wholesale,773,"Nov 7, 2014 8:48:55 AM","Blooming Bath Baby Bath - Green - Case (4 Pack)",BLOOMINGBATH-GREEN-CASE,1.0000,$80.00,$0.00,$0.00
200029137,200031469,Retail,1793,"Nov 7, 2014 9:17:16 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200029138,200031471,Retail,,"Nov 7, 2014 10:07:32 AM","Blooming Bath Baby Bath",BLOOMINGBATH-IVORY,1.0000,$39.99,$0.00,$3.20
250005931,250006140,Wholesale,1162,"Nov 7, 2014 10:32:18 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250005931,250006140,Wholesale,1162,"Nov 7, 2014 10:32:18 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250005931,250006140,Wholesale,1162,"Nov 7, 2014 10:32:18 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250005932,250006141,Wholesale,1115,"Nov 7, 2014 10:59:57 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,8.0000,$160.00,$0.00,$0.00
250005933,250006142,Wholesale,2601,"Nov 7, 2014 11:01:11 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250005933,250006142,Wholesale,2601,"Nov 7, 2014 11:01:11 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
