"Invoice Number","Originating Order Number",Store,"Customer ID",Date,Name,SKU,QTY,Subtotal,Discount,Tax
250003515,250003680,Wholesale,3010,"Jan 2, 2014 1:19:40 PM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250003515,250003680,Wholesale,3010,"Jan 2, 2014 1:19:40 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$0.00,$0.00,$0.00
250003515,250003680,Wholesale,3010,"Jan 2, 2014 1:19:40 PM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250003515,250003680,Wholesale,3010,"Jan 2, 2014 1:19:40 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$0.00,$0.00,$0.00
200023116,200024935,Retail,,"Jan 2, 2014 1:44:58 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200023117,200024936,Retail,,"Jan 2, 2014 2:06:17 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200023117,200024936,Retail,,"Jan 2, 2014 2:06:17 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023118,200024937,Retail,,"Jan 2, 2014 2:07:32 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200023118,200024937,Retail,,"Jan 2, 2014 2:07:32 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200023118,200024937,Retail,,"Jan 2, 2014 2:07:32 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200023119,200024938,Retail,,"Jan 2, 2014 2:31:09 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200023119,200024938,Retail,,"Jan 2, 2014 2:31:09 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
300000131,300000162,International,1868,"Jan 2, 2014 2:33:58 PM","Blooming Bath Baby Bath - Turquoise - CN",BLOOMINGBATH-TURQUOISE-CN,144.0000,"$2,160.00",$0.00,$0.00
300000131,300000162,International,1868,"Jan 2, 2014 2:33:58 PM","Blooming Bath Baby Bath - Canary Yellow - CN",BLOOMINGBATH-YELLOW-CN,196.0000,"$2,940.00",$0.00,$0.00
300000131,300000162,International,1868,"Jan 2, 2014 2:33:58 PM","Blooming Bath Baby Bath - Hot Pink - CN",BLOOMINGBATH-PINK-CN,192.0000,"$2,880.00",$0.00,$0.00
300000131,300000162,International,1868,"Jan 2, 2014 2:33:58 PM","Blooming Bath Baby Bath - Ivory - CN",BLOOMINGBATH-IVORY-CN,72.0000,"$1,080.00",$0.00,$0.00
300000131,300000162,International,1868,"Jan 2, 2014 2:33:58 PM","Blooming Bath Baby Bath - Green - CN",BLOOMINGBATH-GREEN-CN,60.0000,$900.00,$0.00,$0.00
200023120,200024939,Retail,,"Jan 2, 2014 3:07:56 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200023120,200024939,Retail,,"Jan 2, 2014 3:07:56 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200023121,200024940,Retail,,"Jan 2, 2014 4:41:53 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200023121,200024940,Retail,,"Jan 2, 2014 4:41:53 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200023121,200024940,Retail,,"Jan 2, 2014 4:41:53 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200023121,200024940,Retail,,"Jan 2, 2014 4:41:53 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200023122,200024941,Retail,3472,"Jan 2, 2014 4:45:03 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200023122,200024941,Retail,3472,"Jan 2, 2014 4:45:03 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023123,200024942,Retail,,"Jan 2, 2014 4:58:56 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$4.00,$0.00
200023123,200024942,Retail,,"Jan 2, 2014 4:58:56 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023124,200024943,Retail,,"Jan 2, 2014 5:55:57 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200023124,200024943,Retail,,"Jan 2, 2014 5:55:57 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200023125,200024944,Retail,,"Jan 2, 2014 6:55:00 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200023125,200024944,Retail,,"Jan 2, 2014 6:55:00 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023126,200024945,Retail,,"Jan 2, 2014 6:58:16 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200023126,200024945,Retail,,"Jan 2, 2014 6:58:16 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200023127,200024946,Retail,,"Jan 2, 2014 7:01:25 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200023127,200024946,Retail,,"Jan 2, 2014 7:01:25 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
250003516,250003681,Wholesale,3473,"Jan 2, 2014 7:45:23 PM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250003516,250003681,Wholesale,3473,"Jan 2, 2014 7:45:23 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$0.00,$0.00,$0.00
250003516,250003681,Wholesale,3473,"Jan 2, 2014 7:45:23 PM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250003516,250003681,Wholesale,3473,"Jan 2, 2014 7:45:23 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$0.00,$0.00,$0.00
200023128,200024947,Retail,,"Jan 2, 2014 8:19:31 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$3.40
200023128,200024947,Retail,,"Jan 2, 2014 8:19:31 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200023129,200024948,Retail,,"Jan 2, 2014 9:01:50 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$3.40
200023129,200024948,Retail,,"Jan 2, 2014 9:01:50 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200023130,200024949,Retail,,"Jan 3, 2014 4:50:29 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200023130,200024949,Retail,,"Jan 3, 2014 4:50:29 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$69.99,$0.00,$5.95
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack - Retail",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Baby Bee Nourishing Lotion Fragrance Free 6 oz",BABY-BEE-NOURISHING-LOTION-6OZ,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Baby Bee Nourishing Baby Oil 4 oz",BABY-BEE-NOURISHING-BABY-OIL-3OZ,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Baby Bee Diaper Ointment 2 oz",BABY-BEE-DIAPER-OINTMENT-2OZ,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Baby Bee Shampoo and Wash Fragrance Free 8 oz ",BABY-BEE-SHAMPOO-WASH-FRAGRANCE-FREE-8OZ,1.0000,$0.00,$0.00,$0.00
200023131,200024950,Retail,,"Jan 3, 2014 6:23:19 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200023132,200024951,Retail,,"Jan 3, 2014 6:49:48 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200023132,200024951,Retail,,"Jan 3, 2014 6:49:48 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200023133,200024953,Retail,1229,"Jan 3, 2014 8:24:10 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,80.0000,$0.00,$0.00,$0.00
250003517,250003682,Wholesale,1115,"Jan 3, 2014 8:34:25 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,8.0000,$160.00,$0.00,$0.00
250003517,250003682,Wholesale,1115,"Jan 3, 2014 8:34:25 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,8.0000,$160.00,$0.00,$0.00
250003518,250003683,Wholesale,1115,"Jan 3, 2014 8:36:55 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250003519,250003684,Wholesale,1115,"Jan 3, 2014 8:40:41 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,8.0000,$160.00,$0.00,$0.00
200023134,200024955,Retail,,"Jan 3, 2014 8:59:59 AM","Petals Baby Bath Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$1.00,$0.00
200023134,200024955,Retail,,"Jan 3, 2014 8:59:59 AM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack - Retail",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$0.00,$0.00,$0.00
200023134,200024955,Retail,,"Jan 3, 2014 8:59:59 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$4.00,$0.00
200023134,200024955,Retail,,"Jan 3, 2014 8:59:59 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023134,200024955,Retail,,"Jan 3, 2014 8:59:59 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200023135,200024956,Retail,1229,"Jan 3, 2014 9:55:21 AM","Blooming Bath Baby Bath - Ivory",BLOOMINGBATH-IVORY,8.0000,$0.00,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$69.99,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack - Retail",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$0.00,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Baby Bee Nourishing Lotion Fragrance Free 6 oz",BABY-BEE-NOURISHING-LOTION-6OZ,1.0000,$0.00,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Baby Bee Nourishing Baby Oil 4 oz",BABY-BEE-NOURISHING-BABY-OIL-3OZ,1.0000,$0.00,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Baby Bee Diaper Ointment 2 oz",BABY-BEE-DIAPER-OINTMENT-2OZ,1.0000,$0.00,$0.00,$0.00
200023136,200024957,Retail,,"Jan 3, 2014 10:36:39 AM","Baby Bee Shampoo and Wash Fragrance Free 8 oz ",BABY-BEE-SHAMPOO-WASH-FRAGRANCE-FREE-8OZ,1.0000,$0.00,$0.00,$0.00
200023137,200024958,Retail,,"Jan 3, 2014 11:15:32 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200023138,200024959,Retail,,"Jan 3, 2014 12:28:13 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200023138,200024959,Retail,,"Jan 3, 2014 12:28:13 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200023138,200024959,Retail,,"Jan 3, 2014 12:28:13 PM","Petals Baby Bath Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$9.99,$0.00,$0.00
200023138,200024959,Retail,,"Jan 3, 2014 12:28:13 PM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack - Retail",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200023139,200024960,Retail,3474,"Jan 3, 2014 12:34:49 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200023139,200024960,Retail,3474,"Jan 3, 2014 12:34:49 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200023139,200024960,Retail,3474,"Jan 3, 2014 12:34:49 PM","Mini Bloom Scrubbie",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$0.00,$0.00
200023139,200024960,Retail,3474,"Jan 3, 2014 12:34:49 PM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,1.0000,$0.00,$0.00,$0.00
200023140,200024961,Retail,,"Jan 3, 2014 1:14:00 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
