"Invoice Number","Originating Order Number",Store,"Customer ID",Date,Name,SKU,QTY,Subtotal,Discount,Tax
200030335,200032799,Retail,,"Feb 1, 2015 9:02:32 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030335,200032799,Retail,,"Feb 1, 2015 9:02:32 PM","Mini Bloom Scrubbie",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$0.00,$0.80
200030335,200032799,Retail,,"Feb 1, 2015 9:02:32 PM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,1.0000,$0.00,$0.00,$0.00
200030335,200032799,Retail,,"Feb 1, 2015 9:02:32 PM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$0.00,$0.80
200030335,200032799,Retail,,"Feb 1, 2015 9:02:32 PM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$0.00,$0.00,$0.00
200030335,200032799,Retail,,"Feb 1, 2015 9:02:32 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030336,200032800,Retail,,"Feb 1, 2015 10:06:58 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$4.00,$0.00
200030336,200032800,Retail,,"Feb 1, 2015 10:06:58 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030337,200032801,Retail,4455,"Feb 2, 2015 5:45:09 AM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200030337,200032801,Retail,4455,"Feb 2, 2015 5:45:09 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030338,200032802,Retail,,"Feb 2, 2015 5:57:31 AM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$4.00,$0.00
200030338,200032802,Retail,,"Feb 2, 2015 5:57:31 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030339,200032803,Retail,,"Feb 2, 2015 6:24:49 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030339,200032803,Retail,,"Feb 2, 2015 6:24:49 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030339,200032803,Retail,,"Feb 2, 2015 6:24:49 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030340,200032804,Retail,,"Feb 2, 2015 7:42:30 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,2.0000,$119.98,$12.00,$0.00
200030340,200032804,Retail,,"Feb 2, 2015 7:42:30 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,2.0000,$0.00,$0.00,$0.00
200030340,200032804,Retail,,"Feb 2, 2015 7:42:30 AM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,2.0000,$0.00,$0.00,$0.00
200030340,200032804,Retail,,"Feb 2, 2015 7:42:30 AM","Burt's Bees Getting Started Kit",GETTING-STARTED-KIT,2.0000,$0.00,$0.00,$0.00
200030341,200032805,Retail,,"Feb 2, 2015 8:53:58 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030341,200032805,Retail,,"Feb 2, 2015 8:53:58 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030341,200032805,Retail,,"Feb 2, 2015 8:53:58 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
300000207,300000252,International,4467,"Feb 2, 2015 9:18:03 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,3.0000,$54.00,$0.00,$0.00
300000207,300000252,International,4467,"Feb 2, 2015 9:18:03 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$18.00,$0.00,$0.00
250006469,250006793,Wholesale,3658,"Feb 2, 2015 9:25:41 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250006469,250006793,Wholesale,3658,"Feb 2, 2015 9:25:41 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$0.00,$0.00,$0.00
250006469,250006793,Wholesale,3658,"Feb 2, 2015 9:25:41 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250006469,250006793,Wholesale,3658,"Feb 2, 2015 9:25:41 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$0.00,$0.00,$0.00
250006469,250006793,Wholesale,3658,"Feb 2, 2015 9:25:41 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250006469,250006793,Wholesale,3658,"Feb 2, 2015 9:25:41 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$0.00,$0.00,$0.00
250006470,250006794,Wholesale,1115,"Feb 2, 2015 9:29:20 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$80.00,$0.00,$0.00
250006471,250006786,Wholesale,1115,"Feb 2, 2015 9:55:20 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$80.00,$0.00,$0.00
250006471,250006786,Wholesale,1115,"Feb 2, 2015 9:55:20 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$80.00,$0.00,$0.00
250006472,250006784,Wholesale,1115,"Feb 2, 2015 9:55:21 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,8.0000,$160.00,$0.00,$0.00
250006473,250006785,Wholesale,1115,"Feb 2, 2015 9:55:22 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250006473,250006785,Wholesale,1115,"Feb 2, 2015 9:55:22 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,8.0000,$160.00,$0.00,$0.00
250006473,250006785,Wholesale,1115,"Feb 2, 2015 9:55:22 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$80.00,$0.00,$0.00
250006473,250006785,Wholesale,1115,"Feb 2, 2015 9:55:22 AM","Blooming Bath Baby Bath - Daisy",BLOOMINGBATH-DAISY,4.0000,$80.00,$0.00,$0.00
250006474,250006783,Wholesale,1115,"Feb 2, 2015 9:55:23 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,8.0000,$160.00,$0.00,$0.00
250006475,250006788,Wholesale,2104,"Feb 2, 2015 10:06:58 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
200030342,200032806,Retail,4777,"Feb 2, 2015 11:12:44 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$39.99,$39.99,$0.00
200030343,200032807,Retail,1229,"Feb 2, 2015 11:22:15 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,40.0000,$0.00,$0.00,$0.00
200030344,200032808,Retail,,"Feb 2, 2015 11:49:48 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030344,200032808,Retail,,"Feb 2, 2015 11:49:48 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030344,200032808,Retail,,"Feb 2, 2015 11:49:48 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
250006476,250006795,Wholesale,1259,"Feb 2, 2015 1:46:16 PM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250006476,250006795,Wholesale,1259,"Feb 2, 2015 1:46:16 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$0.00,$0.00,$0.00
250006476,250006795,Wholesale,1259,"Feb 2, 2015 1:46:16 PM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250006476,250006795,Wholesale,1259,"Feb 2, 2015 1:46:16 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$0.00,$0.00,$0.00
250006476,250006795,Wholesale,1259,"Feb 2, 2015 1:46:16 PM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250006476,250006795,Wholesale,1259,"Feb 2, 2015 1:46:16 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$0.00,$0.00,$0.00
200030345,200032809,Retail,,"Feb 2, 2015 1:51:18 PM","Blooming Bath Baby Bath",BLOOMINGBATH-IVORY,1.0000,$39.99,$0.00,$0.00
200030345,200032809,Retail,,"Feb 2, 2015 1:51:18 PM","Blooming Bath Baby Bath - Ivory",BLOOMINGBATH-IVORY,1.0000,$0.00,$0.00,$0.00
200030346,200032810,Retail,,"Feb 2, 2015 2:11:48 PM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200030346,200032810,Retail,,"Feb 2, 2015 2:11:48 PM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030346,200032810,Retail,,"Feb 2, 2015 2:11:48 PM","Mini Bloom Scrubbie",MINI-BLOOM-HOT-PINK,1.0000,$9.99,$0.00,$0.00
200030346,200032810,Retail,,"Feb 2, 2015 2:11:48 PM","Mini Bloom Scrubbie - Hot Pink ",MINI-BLOOM-HOT-PINK,1.0000,$0.00,$0.00,$0.00
200030347,200032811,Retail,1229,"Feb 2, 2015 3:20:23 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,40.0000,$0.00,$0.00,$0.00
200030348,200032812,Retail,,"Feb 2, 2015 3:25:27 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200030348,200032812,Retail,,"Feb 2, 2015 3:25:27 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030349,200032813,Retail,,"Feb 2, 2015 3:38:14 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030349,200032813,Retail,,"Feb 2, 2015 3:38:14 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030350,200032814,Retail,,"Feb 2, 2015 4:21:09 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030350,200032814,Retail,,"Feb 2, 2015 4:21:09 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030351,200032815,Retail,,"Feb 2, 2015 4:25:31 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030351,200032815,Retail,,"Feb 2, 2015 4:25:31 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030351,200032815,Retail,,"Feb 2, 2015 4:25:31 PM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$9.99,$0.00,$0.00
200030351,200032815,Retail,,"Feb 2, 2015 4:25:31 PM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200030352,200032816,Retail,,"Feb 2, 2015 4:36:27 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030352,200032816,Retail,,"Feb 2, 2015 4:36:27 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030353,200032817,Retail,,"Feb 2, 2015 5:36:45 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030353,200032817,Retail,,"Feb 2, 2015 5:36:45 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030353,200032817,Retail,,"Feb 2, 2015 5:36:45 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030354,200032818,Retail,,"Feb 2, 2015 5:43:14 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030354,200032818,Retail,,"Feb 2, 2015 5:43:14 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030354,200032818,Retail,,"Feb 2, 2015 5:43:14 PM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$9.99,$0.00,$0.00
200030354,200032818,Retail,,"Feb 2, 2015 5:43:14 PM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200030354,200032818,Retail,,"Feb 2, 2015 5:43:14 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030355,200032819,Retail,,"Feb 2, 2015 6:32:25 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030355,200032819,Retail,,"Feb 2, 2015 6:32:25 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030356,200032820,Retail,,"Feb 2, 2015 8:57:39 PM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200030356,200032820,Retail,,"Feb 2, 2015 8:57:39 PM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030357,200032821,Retail,,"Feb 2, 2015 10:28:42 PM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200030357,200032821,Retail,,"Feb 2, 2015 10:28:42 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030357,200032821,Retail,,"Feb 2, 2015 10:28:42 PM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200030357,200032821,Retail,,"Feb 2, 2015 10:28:42 PM","Burt's Bees Getting Started Kit",GETTING-STARTED-KIT,1.0000,$0.00,$0.00,$0.00
200030358,200032822,Retail,4778,"Feb 2, 2015 11:11:08 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$4.00,$0.00
200030358,200032822,Retail,4778,"Feb 2, 2015 11:11:08 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030358,200032822,Retail,4778,"Feb 2, 2015 11:11:08 PM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$4.00,$0.00
200030358,200032822,Retail,4778,"Feb 2, 2015 11:11:08 PM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030359,200032823,Retail,,"Feb 3, 2015 12:24:17 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$3.20
200030359,200032823,Retail,,"Feb 3, 2015 12:24:17 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
250006477,250006818,Wholesale,848,"Feb 3, 2015 8:25:33 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250006477,250006818,Wholesale,848,"Feb 3, 2015 8:25:33 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$0.00,$0.00,$0.00
250006477,250006818,Wholesale,848,"Feb 3, 2015 8:25:33 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250006477,250006818,Wholesale,848,"Feb 3, 2015 8:25:33 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$0.00,$0.00,$0.00
250006477,250006818,Wholesale,848,"Feb 3, 2015 8:25:33 AM","Blooming Bath Baby Bath - Green - Case (4 Pack)",BLOOMINGBATH-GREEN-CASE,1.0000,$80.00,$0.00,$0.00
250006477,250006818,Wholesale,848,"Feb 3, 2015 8:25:33 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,4.0000,$0.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$0.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Hot Pink - Case (4 Pack)",BLOOMINGBATH-PINK-CASE,1.0000,$80.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,4.0000,$0.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Ivory - Case (4 Pack)",BLOOMINGBATH-IVORY-CASE,1.0000,$68.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Ivory",BLOOMINGBATH-IVORY,4.0000,$0.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250006478,250006819,Wholesale,4779,"Feb 3, 2015 8:44:34 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$0.00,$0.00,$0.00
200030360,200032826,Retail,,"Feb 3, 2015 9:36:59 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030360,200032826,Retail,,"Feb 3, 2015 9:36:59 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030360,200032826,Retail,,"Feb 3, 2015 9:36:59 AM","Mini Bloom Scrubbie",MINI-BLOOM-HOT-PINK,1.0000,$9.99,$0.00,$0.00
200030360,200032826,Retail,,"Feb 3, 2015 9:36:59 AM","Mini Bloom Scrubbie - Hot Pink ",MINI-BLOOM-HOT-PINK,1.0000,$0.00,$0.00,$0.00
250006479,250006761,Wholesale,3994,"Feb 3, 2015 10:36:36 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006480,250006762,Wholesale,3994,"Feb 3, 2015 10:36:36 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
250006481,250006758,Wholesale,3994,"Feb 3, 2015 10:36:37 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250006482,250006759,Wholesale,3994,"Feb 3, 2015 10:36:38 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,40.0000,$800.00,$0.00,$0.00
250006483,250006760,Wholesale,3994,"Feb 3, 2015 10:36:38 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250006484,250006755,Wholesale,3994,"Feb 3, 2015 10:36:39 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,52.0000,"$1,040.00",$0.00,$0.00
250006485,250006756,Wholesale,3994,"Feb 3, 2015 10:36:40 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250006486,250006757,Wholesale,3994,"Feb 3, 2015 10:36:40 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,52.0000,"$1,040.00",$0.00,$0.00
250006487,250006751,Wholesale,3994,"Feb 3, 2015 10:36:41 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,36.0000,$720.00,$0.00,$0.00
250006488,250006752,Wholesale,3994,"Feb 3, 2015 10:36:42 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006489,250006753,Wholesale,3994,"Feb 3, 2015 10:36:43 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250006490,250006754,Wholesale,3994,"Feb 3, 2015 10:36:44 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250006491,250006748,Wholesale,3994,"Feb 3, 2015 10:36:44 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250006492,250006749,Wholesale,3994,"Feb 3, 2015 10:36:45 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
