"Invoice Number","Originating Order Number",Store,"Customer ID",Date,Name,SKU,QTY,Subtotal,Discount,Tax
200029459,200031826,Retail,4612,"Dec 1, 2014 12:51:22 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029459,200031826,Retail,4612,"Dec 1, 2014 12:51:22 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200029459,200031826,Retail,4612,"Dec 1, 2014 12:51:22 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
200029459,200031826,Retail,4612,"Dec 1, 2014 12:51:22 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029459,200031826,Retail,4612,"Dec 1, 2014 12:51:22 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200029459,200031826,Retail,4612,"Dec 1, 2014 12:51:22 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
200029460,200031827,Retail,,"Dec 1, 2014 6:26:57 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029460,200031827,Retail,,"Dec 1, 2014 6:26:57 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200029460,200031827,Retail,,"Dec 1, 2014 6:26:57 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
200029460,200031827,Retail,,"Dec 1, 2014 6:26:57 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029460,200031827,Retail,,"Dec 1, 2014 6:26:57 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200029460,200031827,Retail,,"Dec 1, 2014 6:26:57 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
200029461,200031828,Retail,,"Dec 1, 2014 6:31:52 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029461,200031828,Retail,,"Dec 1, 2014 6:31:52 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,2.0000,$160.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,8.0000,$0.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Canary Yellow - Case (4 Pack)",BLOOMINGBATH-YELLOW-CASE,1.0000,$80.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$0.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Ivory - Case (4 Pack)",BLOOMINGBATH-IVORY-CASE,2.0000,$136.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Ivory",BLOOMINGBATH-IVORY,8.0000,$0.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Green - Case (4 Pack)",BLOOMINGBATH-GREEN-CASE,2.0000,$160.00,$0.00,$0.00
250006062,250006318,Wholesale,1324,"Dec 1, 2014 6:36:28 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,8.0000,$0.00,$0.00,$0.00
250006063,250006320,Wholesale,1476,"Dec 1, 2014 8:10:06 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,1.0000,$80.00,$0.00,$0.00
250006063,250006320,Wholesale,1476,"Dec 1, 2014 8:10:06 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,4.0000,$0.00,$0.00,$0.00
250006063,250006320,Wholesale,1476,"Dec 1, 2014 8:10:06 AM","Blooming Bath Baby Bath - Green - Case (4 Pack)",BLOOMINGBATH-GREEN-CASE,1.0000,$80.00,$0.00,$0.00
250006063,250006320,Wholesale,1476,"Dec 1, 2014 8:10:06 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,4.0000,$0.00,$0.00,$0.00
250006064,250006306,Wholesale,3994,"Dec 1, 2014 8:26:45 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,32.0000,$640.00,$0.00,$0.00
250006065,250006307,Wholesale,3994,"Dec 1, 2014 8:26:46 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006066,250006308,Wholesale,3994,"Dec 1, 2014 8:26:47 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250006067,250006309,Wholesale,3994,"Dec 1, 2014 8:26:48 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,24.0000,$480.00,$0.00,$0.00
250006068,250006303,Wholesale,3994,"Dec 1, 2014 8:26:48 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250006069,250006304,Wholesale,3994,"Dec 1, 2014 8:26:49 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,40.0000,$800.00,$0.00,$0.00
250006070,250006305,Wholesale,3994,"Dec 1, 2014 8:26:50 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,148.0000,"$2,960.00",$0.00,$0.00
250006071,250006300,Wholesale,3994,"Dec 1, 2014 8:26:50 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,40.0000,$800.00,$0.00,$0.00
250006072,250006301,Wholesale,3994,"Dec 1, 2014 8:26:51 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,32.0000,$640.00,$0.00,$0.00
250006073,250006302,Wholesale,3994,"Dec 1, 2014 8:26:52 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,68.0000,"$1,360.00",$0.00,$0.00
250006074,250006296,Wholesale,3994,"Dec 1, 2014 8:26:52 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,20.0000,$400.00,$0.00,$0.00
250006075,250006297,Wholesale,3994,"Dec 1, 2014 8:26:53 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,52.0000,"$1,040.00",$0.00,$0.00
250006076,250006298,Wholesale,3994,"Dec 1, 2014 8:26:54 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006077,250006299,Wholesale,3994,"Dec 1, 2014 8:26:54 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,40.0000,$800.00,$0.00,$0.00
250006078,250006292,Wholesale,3994,"Dec 1, 2014 8:26:55 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250006079,250006293,Wholesale,3994,"Dec 1, 2014 8:26:56 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250006080,250006294,Wholesale,3994,"Dec 1, 2014 8:26:56 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,56.0000,"$1,120.00",$0.00,$0.00
250006081,250006295,Wholesale,3994,"Dec 1, 2014 8:26:57 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,36.0000,$720.00,$0.00,$0.00
250006082,250006288,Wholesale,3994,"Dec 1, 2014 8:26:58 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006083,250006289,Wholesale,3994,"Dec 1, 2014 8:26:58 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,40.0000,$800.00,$0.00,$0.00
250006084,250006290,Wholesale,3994,"Dec 1, 2014 8:26:59 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250006085,250006291,Wholesale,3994,"Dec 1, 2014 8:27:00 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,32.0000,$640.00,$0.00,$0.00
250006086,250006278,Wholesale,3994,"Dec 1, 2014 8:27:00 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250006087,250006279,Wholesale,3994,"Dec 1, 2014 8:27:01 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006088,250006280,Wholesale,3994,"Dec 1, 2014 8:27:02 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,28.0000,$560.00,$0.00,$0.00
250006089,250006281,Wholesale,3994,"Dec 1, 2014 8:27:03 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250006090,250006274,Wholesale,3994,"Dec 1, 2014 8:27:03 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250006091,250006275,Wholesale,3994,"Dec 1, 2014 8:27:04 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250006092,250006276,Wholesale,3994,"Dec 1, 2014 8:27:05 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
250006093,250006277,Wholesale,3994,"Dec 1, 2014 8:27:05 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,8.0000,$160.00,$0.00,$0.00
250006094,250006269,Wholesale,3994,"Dec 1, 2014 8:27:06 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250006095,250006270,Wholesale,3994,"Dec 1, 2014 8:27:07 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,16.0000,$320.00,$0.00,$0.00
250006096,250006271,Wholesale,3994,"Dec 1, 2014 8:27:07 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,8.0000,$160.00,$0.00,$0.00
250006097,250006272,Wholesale,3994,"Dec 1, 2014 8:27:08 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,8.0000,$160.00,$0.00,$0.00
250006098,250006273,Wholesale,3994,"Dec 1, 2014 8:27:09 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,8.0000,$160.00,$0.00,$0.00
250006099,250006266,Wholesale,3994,"Dec 1, 2014 8:27:10 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,8.0000,$160.00,$0.00,$0.00
250006100,250006267,Wholesale,3994,"Dec 1, 2014 8:27:10 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,12.0000,$240.00,$0.00,$0.00
250006101,250006268,Wholesale,3994,"Dec 1, 2014 8:27:11 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
200029462,200031829,Retail,,"Dec 1, 2014 8:46:38 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029462,200031829,Retail,,"Dec 1, 2014 8:46:38 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200029463,200031830,Retail,,"Dec 1, 2014 9:06:48 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029463,200031830,Retail,,"Dec 1, 2014 9:06:48 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200029463,200031830,Retail,,"Dec 1, 2014 9:06:48 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
200029464,200031831,Retail,,"Dec 1, 2014 9:34:07 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029464,200031831,Retail,,"Dec 1, 2014 9:34:07 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200029465,200031832,Retail,,"Dec 1, 2014 9:43:18 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029465,200031832,Retail,,"Dec 1, 2014 9:43:18 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200029465,200031832,Retail,,"Dec 1, 2014 9:43:18 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
250006102,250006316,Wholesale,1838,"Dec 1, 2014 9:49:34 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,4.0000,$80.00,$0.00,$0.00
200029466,200031833,Retail,,"Dec 1, 2014 10:05:08 AM","Blooming Bath Thanksgiving Special + FREE Priority shipping",BLACKFRIDAY2014,1.0000,$39.99,$0.00,$0.00
200029466,200031833,Retail,,"Dec 1, 2014 10:05:08 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200029466,200031833,Retail,,"Dec 1, 2014 10:05:08 AM","Munchkin White Hot Safety Rubber Duck",RUBBERDUCK,1.0000,$0.00,$0.00,$0.00
200029467,200031834,Retail,,"Dec 1, 2014 10:36:44 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200029467,200031834,Retail,,"Dec 1, 2014 10:36:44 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200029468,200031835,Retail,,"Dec 1, 2014 10:52:47 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200029468,200031835,Retail,,"Dec 1, 2014 10:52:47 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
250006103,250006325,Wholesale,4501,"Dec 1, 2014 11:14:18 AM","Blooming Bath Baby Bath - Turquoise - Case (4 Pack)",BLOOMINGBATH-TURQUOISE-CASE,3.0000,$240.00,$0.00,$0.00
